CIK,broad_bnpl_category,candidate_id,candidate_screening_status,candidate_source,candidate_source_url,category_confidence,company_name,detailed_bnpl_category,exchange,manual_review_required,sec_universe_rank,sic_code,sic_description,ticker
0001546417,Entertainment,CTRL_CAND_0248,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,"Bloomin' Brands, Inc.",Gaming & Entertainment,Nasdaq,True,1993,5812,Retail-Eating Places,BLMN
0001959455,Entertainment,CTRL_CAND_0249,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,Himalaya Shipping Ltd.,Gaming & Entertainment,NYSE,True,1994,4412,Deep Sea Foreign Transportation of Freight,HSHP
0001577437,Entertainment,CTRL_CAND_0250,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,Ardmore Shipping Corp,Gaming & Entertainment,NYSE,True,2002,4412,Deep Sea Foreign Transportation of Freight,ASC
0001898718,Sports & Leisure,CTRL_CAND_0251,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,GMR Solutions Inc.,Sports & Outdoor,NYSE,False,2006,4700,Transportation Services,GMRS
0000708821,Electronics & Technology,CTRL_CAND_0252,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,PAR TECHNOLOGY CORP,Computers & Tablets,NYSE,False,2008,3578,Calculating & Accounting Machines (No Electronic Computers),PAR
0000926282,Electronics & Technology,CTRL_CAND_0253,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,"ADTRAN Holdings, Inc.",Phones & Smartwatches,Nasdaq,True,2010,3661,Telephone & Telegraph Apparatus,ADTN
0001517396,Electronics & Technology,CTRL_CAND_0254,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,STRATASYS LTD.,Computers & Tablets,Nasdaq,False,2022,3577,"Computer Peripheral Equipment, NEC",SSYS
0001824403,Entertainment,CTRL_CAND_0255,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"Reservoir Media, Inc.",Gaming & Entertainment,Nasdaq,False,2023,7900,Services-Amusement & Recreation Services,RSVR
0001747079,Entertainment,CTRL_CAND_0256,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,Bally's Corp,Gaming & Entertainment,NYSE,True,2027,7011,Hotels & Motels,BALY
0001907085,Apparel & Personal Care,CTRL_CAND_0257,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,HIGH,Oddity Tech Ltd,Health & Beauty,Nasdaq,False,2050,2844,"Perfumes, Cosmetics & Other Toilet Preparations",ODD
0001122904,Electronics & Technology,CTRL_CAND_0258,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"NETGEAR, INC.",Computers & Tablets,Nasdaq,False,2053,3576,Computer Communications Equipment,NTGR
0001759631,Automotive,CTRL_CAND_0259,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,Hyliion Holdings Corp.,Automotive,NYSE,False,2054,3713,Truck & Bus Bodies,HYLN
0001704720,Entertainment,CTRL_CAND_0260,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,"Cannae Holdings, Inc.",Gaming & Entertainment,NYSE,True,2063,5810,Retail-Eating & Drinking Places,CNNE
0001788257,Apparel & Personal Care,CTRL_CAND_0261,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,"BETTERWARE DE MEXICO, S.A.P.I. DE C.V",Clothing & Accessories,NYSE,True,2066,5961,Retail-Catalog & Mail-Order Houses,BWMX
0000075288,Apparel & Personal Care,CTRL_CAND_0262,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,OXFORD INDUSTRIES INC,Clothing & Accessories,NYSE,False,2113,2320,"Men's & Boys' Furnishgs, Work Clothg, & Allied Garments",OXM
0000896156,Home & Appliances,CTRL_CAND_0263,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,ETHAN ALLEN INTERIORS INC,Home & Appliances,NYSE,False,2116,2511,"Wood Household Furniture, (No Upholstered)",ETD
0000701719,Apparel & Personal Care,CTRL_CAND_0264,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,HIGH,Envela Corp,Clothing & Accessories,NYSE,False,2118,5944,Retail-Jewelry Stores,ELA
0001772177,Entertainment,CTRL_CAND_0265,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,"KURA SUSHI USA, INC.",Gaming & Entertainment,Nasdaq,True,2121,5812,Retail-Eating Places,KRUS
0001854545,Apparel & Personal Care,CTRL_CAND_0266,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,Dingdong (Cayman) Ltd,Clothing & Accessories,NYSE,True,2123,5961,Retail-Catalog & Mail-Order Houses,DDL
0001318484,Apparel & Personal Care,CTRL_CAND_0267,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,HIGH,Citi Trends Inc,Clothing & Accessories,Nasdaq,False,2126,5600,Retail-Apparel & Accessory Stores,CTRN
0001341170,Entertainment,CTRL_CAND_0268,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,EUROSEAS LTD.,Gaming & Entertainment,Nasdaq,True,2127,4412,Deep Sea Foreign Transportation of Freight,ESEA
0001473334,Home & Appliances,CTRL_CAND_0269,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,XMax Inc.,Home & Appliances,Nasdaq,False,2133,2510,Household Furniture,XMAX
0001962746,Automotive,CTRL_CAND_0270,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,Lotus Technology Inc.,Automotive,Nasdaq,False,2137,3711,Motor Vehicles & Passenger Car Bodies,LOT
0001874315,Electronics & Technology,CTRL_CAND_0271,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,Satellogic Inc.,Phones & Smartwatches,Nasdaq,True,2150,3663,Radio & Tv Broadcasting & Communications Equipment,SATL
0001774170,Electronics & Technology,CTRL_CAND_0272,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,"Powerfleet, Inc.",Phones & Smartwatches,Nasdaq,True,2158,3669,"Communications Equipment, NEC",AIOT
0001320461,Automotive,CTRL_CAND_0273,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,Cooper-Standard Holdings Inc.,Automotive,NYSE,False,2168,3714,Motor Vehicle Parts & Accessories,CPS
0001606366,Entertainment,CTRL_CAND_0274,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,"El Pollo Loco Holdings, Inc.",Gaming & Entertainment,Nasdaq,True,2185,5812,Retail-Eating Places,LOCO
0001606909,Entertainment,CTRL_CAND_0275,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,Pangaea Logistics Solutions Ltd.,Gaming & Entertainment,Nasdaq,True,2192,4412,Deep Sea Foreign Transportation of Freight,PANL
0000788329,Kids & Toys,CTRL_CAND_0276,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,JOHNSON OUTDOORS INC,Toys & Hobbies,Nasdaq,False,2195,3949,"Sporting & Athletic Goods, NEC",JOUT
0001937987,Entertainment,CTRL_CAND_0277,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"Falcon's Beyond Global, Inc.",Gaming & Entertainment,Nasdaq,False,2202,7990,Services-Miscellaneous Amusement & Recreation,FBYD
0001932737,Automotive,CTRL_CAND_0278,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,ROBO.AI INC.,Automotive,Nasdaq,False,2214,3711,Motor Vehicles & Passenger Car Bodies,AIIO
0001862044,Home & Appliances,CTRL_CAND_0279,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,HIGH,ZKH Group Ltd,Home Improvement,NYSE,False,2217,5200,"Retail-Building Materials, Hardware, Garden Supply",ZKH
0002033535,Entertainment,CTRL_CAND_0280,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,Costamare Bulkers Holdings Ltd,Gaming & Entertainment,NYSE,True,2219,4400,Water Transportation,CMDB
0000049754,Entertainment,CTRL_CAND_0281,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,"Dine Brands Global, Inc.",Gaming & Entertainment,NYSE,True,2231,5812,Retail-Eating Places,DIN
0000912728,Sports & Leisure,CTRL_CAND_0282,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,FORWARD AIR CORP,Sports & Outdoor,Nasdaq,False,2232,4731,Arrangement of Transportation of Freight & Cargo,FWRD
0000929351,Entertainment,CTRL_CAND_0283,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,STARZ ENTERTAINMENT CORP /CN/,Gaming & Entertainment,Nasdaq,False,2240,7812,Services-Motion Picture & Video Tape Production,STRZ
0000014707,Apparel & Personal Care,CTRL_CAND_0284,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,CALERES INC,Clothing & Accessories,NYSE,False,2252,3140,"Footwear, (No Rubber)",CAL
0000018498,Apparel & Personal Care,CTRL_CAND_0285,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,HIGH,GENESCO INC,Clothing & Accessories,NYSE,False,2263,5661,Retail-Shoe Stores,GCO
0000709283,Electronics & Technology,CTRL_CAND_0286,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,QUANTUM CORP /DE/,Computers & Tablets,Nasdaq,False,2268,3572,Computer Storage Devices,QMCO
0000796505,Electronics & Technology,CTRL_CAND_0287,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,"Clearfield, Inc.",Phones & Smartwatches,Nasdaq,True,2272,3661,Telephone & Telegraph Apparatus,CLFD
0001866782,Entertainment,CTRL_CAND_0288,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"Codere Online Luxembourg, S.A.",Gaming & Entertainment,Nasdaq,False,2273,7990,Services-Miscellaneous Amusement & Recreation,CDRO
0000895447,Apparel & Personal Care,CTRL_CAND_0289,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,HIGH,SHOE STATION GROUP INC,Clothing & Accessories,Nasdaq,False,2274,5661,Retail-Shoe Stores,SHOE
0001530979,Apparel & Personal Care,CTRL_CAND_0290,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,"Honest Company, Inc.",Clothing & Accessories,Nasdaq,True,2291,5961,Retail-Catalog & Mail-Order Houses,HNST
0000069733,Entertainment,CTRL_CAND_0291,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,"NATHANS FAMOUS, INC.",Gaming & Entertainment,Nasdaq,True,2300,5812,Retail-Eating Places,NATH
0000216085,Home & Appliances,CTRL_CAND_0292,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,HIGH,HAVERTY FURNITURE COMPANIES INC,Home & Appliances,NYSE,False,2303,5712,Retail-Furniture Stores,HVT
0001171155,Sports & Leisure,CTRL_CAND_0293,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"RADIANT LOGISTICS, INC",Sports & Outdoor,NYSE,False,2311,4731,Arrangement of Transportation of Freight & Cargo,RLGT
0001770450,Electronics & Technology,CTRL_CAND_0294,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,Xerox Holdings Corp,Computers & Tablets,Nasdaq,False,2318,3577,"Computer Peripheral Equipment, NEC",XRX
0001669779,Automotive,CTRL_CAND_0295,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,HIGH,"Camping World Holdings, Inc.",Automotive,NYSE,False,2321,5500,Retail-Auto Dealers & Gasoline Stations,CWH
0001448397,Entertainment,CTRL_CAND_0296,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,Seanergy Maritime Holdings Corp.,Gaming & Entertainment,Nasdaq,True,2325,4412,Deep Sea Foreign Transportation of Freight,SHIP
0001564180,Entertainment,CTRL_CAND_0297,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,KNOT Offshore Partners LP,Gaming & Entertainment,NYSE,True,2330,4400,Water Transportation,KNOP
0001365767,Electronics & Technology,CTRL_CAND_0298,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,Allot Ltd.,Computers & Tablets,Nasdaq,False,2332,3576,Computer Communications Equipment,ALLT
0001703157,Automotive,CTRL_CAND_0299,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"Securetech Innovations, Inc.",Automotive,OTC,False,2333,3714,Motor Vehicle Parts & Accessories,SCTH
0001525769,Entertainment,CTRL_CAND_0300,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,"Dave & Buster's Entertainment, Inc.",Gaming & Entertainment,Nasdaq,True,2334,5812,Retail-Eating Places,PLAY
0002047273,Entertainment,CTRL_CAND_0301,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,BUUU Group Ltd,Gaming & Entertainment,Nasdaq,False,2338,7900,Services-Amusement & Recreation Services,BUUU
0000933034,Automotive,CTRL_CAND_0302,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,STRATTEC SECURITY CORP,Automotive,Nasdaq,False,2349,3714,Motor Vehicle Parts & Accessories,STRT
0001956439,Entertainment,CTRL_CAND_0303,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,Enhanced Group Inc.,Gaming & Entertainment,NYSE,False,2352,7990,Services-Miscellaneous Amusement & Recreation,ENHA
0000895456,Apparel & Personal Care,CTRL_CAND_0304,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"ROCKY BRANDS, INC.",Clothing & Accessories,Nasdaq,False,2355,3140,"Footwear, (No Rubber)",RCKY
0001713334,Entertainment,CTRL_CAND_0305,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,STUDIO CITY INTERNATIONAL HOLDINGS Ltd,Gaming & Entertainment,NYSE,True,2357,7011,Hotels & Motels,MSC
0001957413,Automotive,CTRL_CAND_0306,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,Digital Currency X Technology Inc.,Automotive,Nasdaq,False,2364,3711,Motor Vehicles & Passenger Car Bodies,DCX
0002009684,Entertainment,CTRL_CAND_0307,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,Seaport Entertainment Group Inc.,Gaming & Entertainment,NYSE,False,2389,7990,Services-Miscellaneous Amusement & Recreation,SEG
0001871509,Entertainment,CTRL_CAND_0308,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,Portillo's Inc.,Gaming & Entertainment,Nasdaq,True,2398,5812,Retail-Eating Places,PTLO
0001819580,Apparel & Personal Care,CTRL_CAND_0309,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,HIGH,Yatsen Holding Ltd,Health & Beauty,NYSE,False,2404,2844,"Perfumes, Cosmetics & Other Toilet Preparations",YSG
0001706946,Sports & Leisure,CTRL_CAND_0310,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"Virgin Galactic Holdings, Inc",Sports & Outdoor,NYSE,False,2405,4700,Transportation Services,SPCE
0001822928,Automotive,CTRL_CAND_0311,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,Holley Inc.,Automotive,NYSE,False,2407,3714,Motor Vehicle Parts & Accessories,HLLY
0001802156,Entertainment,CTRL_CAND_0312,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"Xponential Fitness, Inc.",Gaming & Entertainment,NYSE,False,2420,7990,Services-Miscellaneous Amusement & Recreation,XPOF
0000807882,Entertainment,CTRL_CAND_0313,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,JACK IN THE BOX INC,Gaming & Entertainment,Nasdaq,True,2422,5812,Retail-Eating Places,JACK
0001319947,Apparel & Personal Care,CTRL_CAND_0314,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,HIGH,Designer Brands Inc.,Clothing & Accessories,NYSE,False,2429,5661,Retail-Shoe Stores,DBI
0000015847,Entertainment,CTRL_CAND_0315,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,BUTLER NATIONAL CORP,Gaming & Entertainment,OTC,False,2439,7990,Services-Miscellaneous Amusement & Recreation,BUKS
0000002186,Electronics & Technology,CTRL_CAND_0316,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,BK Technologies Corp,Phones & Smartwatches,NYSE,True,2441,3663,Radio & Tv Broadcasting & Communications Equipment,BKTI
0000037472,Home & Appliances,CTRL_CAND_0317,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,FLEXSTEEL INDUSTRIES INC,Home & Appliances,Nasdaq,False,2444,2510,Household Furniture,FLXS
0001009829,Kids & Toys,CTRL_CAND_0318,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,JAKKS PACIFIC INC,Toys & Hobbies,Nasdaq,False,2446,3944,"Games, Toys & Children's Vehicles (No Dolls & Bicycles)",JAKK
0001318885,Entertainment,CTRL_CAND_0319,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,DIANA SHIPPING INC.,Gaming & Entertainment,NYSE,True,2448,4412,Deep Sea Foreign Transportation of Freight,DSX
0001901203,Apparel & Personal Care,CTRL_CAND_0320,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,CN Healthy Food Tech Group Corp.,Health & Beauty,Nasdaq,False,2471,2000,Food and Kindred Products,UCFI
0000033488,Kids & Toys,CTRL_CAND_0321,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,ESCALADE INC,Toys & Hobbies,Nasdaq,False,2493,3949,"Sporting & Athletic Goods, NEC",ESCA
